Date,Close
2025-02-20,20100.0
2025-02-21,20000.0
2025-02-24,19725.0
2025-02-25,19500.0
2025-02-26,19100.0
2025-02-27,19175.0
2025-02-28,19275.0
2025-03-03,19700.0
2025-03-04,19650.0
2025-03-05,19750.0
2025-03-06,19725.0
2025-03-07,19750.0
2025-03-10,19800.0
2025-03-11,19800.0
2025-03-12,19725.0
2025-03-13,20075.0
2025-03-14,20225.0
2025-03-17,20125.0
2025-03-18,20000.0
2025-03-19,20000.0
2025-03-20,19975.0
2025-03-21,20000.0
2025-03-24,20000.0
2025-03-25,20000.0
2025-03-26,20000.0
2025-03-27,20025.0
2025-04-08,19875.0
2025-04-09,20000.0
2025-04-10,20075.0
2025-04-11,20000.0
2025-04-14,17025.0
2025-04-15,20000.0
2025-04-16,20000.0
2025-04-17,20000.0
2025-04-21,19675.0
2025-04-22,19925.0
2025-04-23,19875.0
2025-04-24,19900.0
2025-04-25,19950.0
2025-04-28,19975.0
2025-04-29,19875.0
2025-04-30,19775.0
2025-05-02,19900.0
2025-05-05,19600.0
2025-05-06,20150.0
2025-05-07,20225.0
2025-05-08,20225.0
2025-05-09,20200.0
2025-05-14,20100.0
2025-05-15,19975.0
2025-05-16,20000.0
2025-05-19,20025.0
2025-05-20,19950.0
2025-05-21,19950.0
2025-05-22,19950.0
2025-05-23,19975.0
2025-05-26,19975.0
2025-05-27,19950.0
2025-05-28,19900.0
2025-06-02,19850.0
2025-06-03,19850.0
2025-06-04,19775.0
2025-06-05,19775.0
2025-06-10,19775.0
2025-06-11,19800.0
2025-06-12,19950.0
2025-06-13,20000.0
2025-06-16,19700.0
2025-06-17,19575.0
2025-06-18,19550.0
2025-06-19,19700.0
2025-06-20,19775.0
2025-06-23,19775.0
