Date,Close
2023-12-13,8185.6484375
2023-12-14,8539.49609375
2023-12-15,8704.6240234375
2023-12-18,8681.0341796875
2023-12-19,8728.212890625
2023-12-20,8775.392578125
2023-12-21,8798.982421875
2023-12-22,8798.982421875
2023-12-27,8846.162109375
2023-12-28,8869.751953125
2023-12-29,8869.751953125
2024-01-02,8893.341796875
2024-01-03,8822.5732421875
2024-01-04,8940.5224609375
2024-01-05,9034.880859375
2024-01-08,9034.880859375
2024-01-09,9082.060546875
2024-01-10,9011.2919921875
2024-01-11,9034.880859375
2024-01-12,9152.8291015625
2024-01-15,9176.4189453125
2024-01-16,9152.8291015625
2024-01-17,9200.0078125
2024-01-18,9129.240234375
2024-01-19,9082.060546875
2024-01-22,9082.060546875
2024-01-23,9058.470703125
2024-01-24,8987.701171875
2024-01-25,8964.111328125
2024-01-26,8822.5732421875
2024-01-29,9011.2919921875
2024-01-30,9105.650390625
2024-01-31,9011.2919921875
2024-02-01,9152.8291015625
2024-02-02,9152.8291015625
2024-02-05,9034.880859375
2024-02-06,9082.060546875
2024-02-07,9152.8291015625
2024-02-12,9247.1884765625
2024-02-13,9176.4189453125
2024-02-15,9294.3681640625
2024-02-16,9388.7265625
2024-02-19,9317.9580078125
2024-02-20,9459.49609375
2024-02-21,9412.3173828125
2024-02-22,9317.9580078125
2024-02-23,9270.7783203125
2024-02-26,9247.1884765625
2024-02-27,9317.9580078125
2024-02-28,9435.9072265625
2024-02-29,9317.9580078125
2024-03-01,9270.7783203125
2024-03-04,9200.0078125
2024-03-05,9247.1884765625
2024-03-06,9388.7265625
2024-03-07,9553.8564453125
2024-03-08,9577.4453125
2024-03-13,9435.9072265625
2024-03-14,9742.57421875
2024-03-15,9577.4453125
2024-03-18,9577.4453125
2024-03-19,9601.03515625
2024-03-20,9553.8564453125
2024-03-21,9553.8564453125
2024-03-22,9530.265625
2024-03-25,9725.74609375
2024-03-26,9701.61328125
2024-03-27,9725.74609375
2024-03-28,9725.74609375
2024-04-01,9508.5458984375
2024-04-02,9556.8125
2024-04-03,9194.8125
2024-04-04,9508.5458984375
2024-04-05,9484.412109375
2024-04-16,9146.5458984375
2024-04-17,9194.8125
2024-04-18,9146.5458984375
2024-04-19,9146.5458984375
2024-04-22,9025.87890625
2024-04-23,9387.87890625
2024-04-24,9605.0791015625
2024-04-25,9436.1455078125
2024-04-26,9291.345703125
2024-04-29,9460.279296875
2024-04-30,9460.279296875
2024-05-02,9218.9462890625
2024-05-03,9508.5458984375
2024-05-06,9460.279296875
2024-05-07,9363.7451171875
2024-05-08,9050.01171875
2024-05-13,9194.8125
2024-05-14,9218.9462890625
2024-05-15,9170.6787109375
2024-05-16,9267.212890625
2024-05-17,9412.01171875
2024-05-20,9146.5458984375
2024-05-21,9050.01171875
2024-05-22,9098.2783203125
2024-05-27,8977.611328125
2024-05-28,8977.611328125
2024-05-29,8832.8125
2024-05-30,8688.01171875
2024-05-31,8929.3447265625
2024-06-03,8953.478515625
2024-06-04,9025.87890625
2024-06-05,9122.412109375
2024-06-06,9146.5458984375
2024-06-07,9001.7451171875
2024-06-10,9194.8125
2024-06-11,8977.611328125
2024-06-12,8929.3447265625
2024-06-13,8881.078125
2024-06-14,8881.078125
2024-06-19,8736.2783203125
2024-06-20,9098.2783203125
2024-06-21,9267.212890625
2024-06-24,9267.212890625
2024-06-25,9267.212890625
2024-06-26,9170.6787109375
2024-06-27,9412.01171875
2024-06-28,9580.9462890625
2024-07-01,9532.6796875
2024-07-02,9556.8125
2024-07-03,9653.3466796875
2024-07-04,9484.412109375
2024-07-05,9605.0791015625
2024-07-08,9701.61328125
2024-07-09,9725.74609375
2024-07-10,9749.8798828125
2024-07-11,9725.74609375
2024-07-12,9725.74609375
2024-07-15,9701.61328125
2024-07-16,9605.0791015625
2024-07-17,9460.279296875
2024-07-18,9749.8798828125
2024-07-19,9774.013671875
2024-07-22,9749.8798828125
2024-07-23,9822.2802734375
2024-07-24,9725.74609375
2024-07-25,9942.9462890625
2024-07-26,9967.080078125
2024-07-29,9894.6796875
2024-07-30,9822.2802734375
2024-07-31,9918.8125
2024-08-01,10015.3466796875
2024-08-02,9846.4130859375
2024-08-05,9532.6796875
2024-08-06,9653.3466796875
2024-08-07,9749.8798828125
2024-08-08,9870.5458984375
2024-08-09,9798.146484375
2024-08-12,9846.4130859375
2024-08-13,9942.9462890625
2024-08-14,9846.4130859375
2024-08-15,9870.5458984375
2024-08-16,9967.080078125
2024-08-19,10015.3466796875
2024-08-20,10063.61328125
2024-08-21,10063.61328125
2024-08-22,9967.080078125
2024-08-23,9967.080078125
2024-08-26,9967.080078125
2024-08-27,9846.4130859375
2024-08-28,9991.212890625
2024-08-29,9870.5458984375
2024-08-30,9967.080078125
2024-09-02,9918.8125
2024-09-03,9822.2802734375
2024-09-04,9942.9462890625
2024-09-05,9894.6796875
2024-09-06,9942.9462890625
2024-09-09,9918.8125
2024-09-10,9991.212890625
2024-09-11,10063.61328125
2024-09-12,10111.8798828125
2024-09-13,10063.61328125
2024-09-17,10136.013671875
2024-09-18,10256.6806640625
2024-09-19,10522.1474609375
2024-09-20,10401.48046875
2024-09-23,10570.4140625
2024-09-24,10425.61328125
2024-09-25,10473.8798828125
2024-09-26,10329.0810546875
2024-09-27,10280.814453125
2024-09-30,9967.080078125
2024-10-01,10184.2802734375
2024-10-02,10136.013671875
2024-10-03,10087.7470703125
2024-10-04,10111.8798828125
2024-10-07,9942.9462890625
2024-10-08,10039.4794921875
2024-10-09,10063.61328125
2024-10-10,10136.013671875
2024-10-11,10015.3466796875
2024-10-14,10136.013671875
2024-10-15,10256.6806640625
2024-10-16,10111.8798828125
2024-10-17,10353.2138671875
2024-10-18,10377.3466796875
2024-10-21,10304.947265625
2024-10-22,10136.013671875
2024-10-23,10280.814453125
2024-10-24,10329.0810546875
2024-10-25,10377.3466796875
2024-10-28,10232.546875
2024-10-29,10136.013671875
2024-10-30,9991.212890625
2024-10-31,9894.6796875
2024-11-01,10063.61328125
2024-11-04,10015.3466796875
2024-11-05,10136.013671875
2024-11-06,10087.7470703125
2024-11-07,9822.2802734375
2024-11-08,9725.74609375
2024-11-11,9701.61328125
2024-11-12,9798.146484375
2024-11-13,9798.146484375
2024-11-14,9749.8798828125
2024-11-15,9822.2802734375
2024-11-18,9653.3466796875
2024-11-19,9580.9462890625
2024-11-20,9725.74609375
2024-11-21,9555.970703125
2024-11-22,9555.970703125
2024-11-25,9871.2685546875
2024-11-26,9701.4931640625
2024-11-28,9701.4931640625
2024-11-29,9701.4931640625
2024-12-02,9458.955078125
2024-12-03,9895.5224609375
2024-12-04,9895.5224609375
2024-12-05,9944.0302734375
2024-12-06,9774.25390625
2024-12-09,10041.044921875
2024-12-10,10041.044921875
2024-12-11,10113.806640625
2024-12-12,9871.2685546875
2024-12-13,9750.0
2024-12-16,9798.5078125
2024-12-17,9604.4775390625
2024-12-18,9507.462890625
2024-12-19,9386.1943359375
2024-12-20,9361.9404296875
2024-12-23,9483.208984375
2024-12-24,9458.955078125
2024-12-27,9507.462890625
2024-12-30,9386.1943359375
2025-01-02,9604.4775390625
2025-01-03,9555.970703125
2025-01-06,9386.1943359375
2025-01-07,9240.671875
2025-01-08,9386.1943359375
2025-01-09,9555.970703125
2025-01-10,9434.7021484375
2025-01-13,9386.1943359375
2025-01-14,9240.671875
2025-01-15,9507.462890625
2025-01-16,9458.955078125
2025-01-17,9604.4775390625
2025-01-20,9337.6865234375
2025-01-21,9289.1796875
2025-01-22,9313.4326171875
2025-01-23,9313.4326171875
2025-01-24,9070.8955078125
2025-01-30,8876.8662109375
2025-01-31,9167.9111328125
2025-02-03,9070.8955078125
2025-02-04,8901.1201171875
2025-02-05,8852.6123046875
2025-02-06,8682.8359375
2025-02-07,9070.8955078125
2025-02-10,8876.8662109375
2025-02-11,8804.1044921875
2025-02-12,8876.8662109375
2025-02-13,8731.34375
2025-02-14,8707.08984375
2025-02-17,9046.6416015625
2025-02-18,9022.388671875
2025-02-19,8682.8359375
2025-02-20,8731.34375
2025-02-21,8731.34375
2025-02-24,8658.58203125
2025-02-25,8561.5673828125
2025-02-26,8513.0595703125
2025-02-27,8270.5224609375
2025-02-28,8173.5078125
2025-03-03,8537.3134765625
2025-03-04,8585.8212890625
2025-03-05,8731.34375
2025-03-06,8707.08984375
2025-03-07,8658.58203125
2025-03-10,8658.58203125
2025-03-11,8658.58203125
2025-03-12,8852.6123046875
2025-03-13,8707.08984375
2025-03-14,8488.806640625
2025-03-17,8343.2841796875
2025-03-18,8052.23876953125
2025-03-19,8076.49267578125
2025-03-20,8125.0
2025-03-21,7900.0
2025-03-24,7950.0
2025-03-25,8050.0
2025-03-26,8525.0
2025-03-27,8500.0
2025-04-08,7775.0
2025-04-09,7925.0
2025-04-10,8225.0
2025-04-11,8275.0
2025-04-14,8400.0
2025-04-15,8575.0
2025-04-16,8475.0
2025-04-17,8500.0
2025-04-21,8300.0
2025-04-22,8500.0
2025-04-23,8725.0
2025-04-24,8475.0
2025-04-25,8600.0
2025-04-28,8775.0
2025-04-29,8725.0
2025-04-30,8825.0
2025-05-02,8975.0
2025-05-05,8975.0
2025-05-06,9025.0
2025-05-07,9075.0
2025-05-08,8975.0
2025-05-09,9000.0
2025-05-14,9275.0
2025-05-15,9275.0
2025-05-16,9300.0
2025-05-19,9500.0
2025-05-20,9475.0
2025-05-21,9700.0
2025-05-22,9650.0
2025-05-23,9675.0
2025-05-26,9625.0
2025-05-27,9450.0
2025-05-28,9400.0
2025-06-02,9100.0
2025-06-03,9050.0
2025-06-04,8975.0
2025-06-05,8925.0
2025-06-10,9100.0
2025-06-11,9050.0
2025-06-12,9125.0
2025-06-13,9025.0
2025-06-16,8925.0
2025-06-17,9075.0
2025-06-18,8900.0
2025-06-19,8775.0
2025-06-20,8700.0
2025-06-23,8625.0
