Date,Close
2023-06-26,4732.01220703125
2023-06-27,4710.3056640625
2023-07-03,4753.71826171875
2023-07-04,4732.01220703125
2023-07-05,4732.01220703125
2023-07-06,4710.3056640625
2023-07-07,4666.892578125
2023-07-10,4688.5986328125
2023-07-11,4710.3056640625
2023-07-12,4732.01220703125
2023-07-13,4732.01220703125
2023-07-14,4797.13134765625
2023-07-17,4840.54443359375
2023-07-18,4883.95703125
2023-07-20,4883.95703125
2023-07-21,4883.95703125
2023-07-24,4862.2509765625
2023-07-25,4905.66357421875
2023-07-26,4927.3701171875
2023-07-27,4905.66357421875
2023-07-28,4949.07666015625
2023-07-31,4905.66357421875
2023-08-01,4949.07666015625
2023-08-02,4949.07666015625
2023-08-03,4949.07666015625
2023-08-04,4840.54443359375
2023-08-07,4949.07666015625
2023-08-08,4883.95703125
2023-08-09,4949.07666015625
2023-08-10,4949.07666015625
2023-08-11,4905.66357421875
2023-08-14,4905.66357421875
2023-08-15,4840.54443359375
2023-08-16,4797.13134765625
2023-08-18,4840.54443359375
2023-08-21,4775.4248046875
2023-08-22,4840.54443359375
2023-08-23,4862.2509765625
2023-08-24,4818.83837890625
2023-08-25,4862.2509765625
2023-08-28,4818.83837890625
2023-08-29,4862.2509765625
2023-08-30,4797.13134765625
2023-08-31,4818.83837890625
2023-09-01,4840.54443359375
2023-09-04,4883.95703125
2023-09-05,4883.95703125
2023-09-06,4840.54443359375
2023-09-07,4732.01220703125
2023-09-08,4645.18603515625
2023-09-11,4710.3056640625
2023-09-12,4666.892578125
2023-09-13,4688.5986328125
2023-09-14,4710.3056640625
2023-09-15,4666.892578125
2023-09-18,4623.47998046875
2023-09-19,4666.892578125
2023-09-20,4666.892578125
2023-09-21,4645.18603515625
2023-09-22,4645.18603515625
2023-09-25,4601.77294921875
2023-09-26,4514.947265625
2023-09-27,4536.654296875
2023-09-29,4536.654296875
2023-10-02,4558.3603515625
2023-10-03,4580.06689453125
2023-10-04,4558.3603515625
2023-10-05,4493.24072265625
2023-10-06,4493.24072265625
2023-10-09,4449.828125
2023-10-10,4493.24072265625
2023-10-11,4558.3603515625
2023-10-12,4601.77294921875
2023-10-13,4580.06689453125
2023-10-16,4558.3603515625
2023-10-17,4471.5341796875
2023-10-18,4471.5341796875
2023-10-19,4341.29541015625
2023-10-20,4384.70849609375
2023-10-23,4341.29541015625
2023-10-24,4428.12158203125
2023-10-25,4493.24072265625
2023-10-26,4271.83447265625
2023-10-27,4341.29541015625
2023-10-30,4341.29541015625
2023-10-31,4306.56494140625
2023-11-01,4193.69140625
2023-11-02,4341.29541015625
2023-11-03,4428.12158203125
2023-11-06,4514.947265625
2023-11-07,4558.3603515625
2023-11-08,4536.654296875
2023-11-09,4514.947265625
2023-11-10,4406.41455078125
2023-11-13,4363.00146484375
2023-11-14,4406.41455078125
2023-11-15,4558.3603515625
2023-11-16,4558.3603515625
2023-11-17,4536.654296875
2023-11-20,4558.3603515625
2023-11-21,4514.947265625
2023-11-22,4580.06689453125
2023-11-23,4645.18603515625
2023-11-24,4688.5986328125
2023-11-27,4645.18603515625
2023-11-28,4645.18603515625
2023-11-29,4601.77294921875
2023-11-30,4580.06689453125
2023-12-01,4645.18603515625
2023-12-04,4775.4248046875
2023-12-05,4732.01220703125
2023-12-06,4710.3056640625
2023-12-07,4753.71826171875
2023-12-08,4666.892578125
2023-12-11,4601.77294921875
2023-12-12,4623.47998046875
2023-12-13,4601.77294921875
2023-12-14,4818.83837890625
2023-12-15,4818.83837890625
2023-12-18,4775.4248046875
2023-12-19,4818.83837890625
2023-12-20,4818.83837890625
2023-12-21,4840.54443359375
2023-12-22,4927.3701171875
2023-12-27,4883.95703125
2023-12-28,4970.78271484375
2023-12-29,4970.78271484375
2024-01-02,5000.74365234375
2024-01-03,4934.65478515625
2024-01-04,5022.7734375
2024-01-05,5066.83251953125
2024-01-08,4956.68408203125
2024-01-09,5022.7734375
2024-01-10,5022.7734375
2024-01-11,5066.83251953125
2024-01-12,5154.95166015625
2024-01-15,5132.92236328125
2024-01-16,5132.92236328125
2024-01-17,5088.86279296875
2024-01-18,5066.83251953125
2024-01-19,5110.89208984375
2024-01-22,5088.86279296875
2024-01-23,5022.7734375
2024-01-24,4978.7138671875
2024-01-25,4868.5654296875
2024-01-26,4780.44677734375
2024-01-29,4912.625
2024-01-30,4956.68408203125
2024-01-31,5022.7734375
2024-02-01,5066.83251953125
2024-02-02,5154.95166015625
2024-02-05,5088.86279296875
2024-02-06,5132.92236328125
2024-02-07,5154.95166015625
2024-02-12,5309.15966796875
2024-02-13,5287.1298828125
2024-02-15,5397.27880859375
2024-02-16,5419.30859375
2024-02-19,5375.24853515625
2024-02-20,5551.486328125
2024-02-21,5551.486328125
2024-02-22,5507.42724609375
2024-02-23,5397.27880859375
2024-02-26,5441.337890625
2024-02-27,5397.27880859375
2024-02-28,5485.3974609375
2024-02-29,5397.27880859375
2024-03-01,5397.27880859375
2024-03-04,5331.18896484375
2024-03-05,5397.27880859375
2024-03-06,5463.36767578125
2024-03-07,5485.3974609375
2024-03-08,5595.5458984375
2024-03-13,5639.60498046875
2024-03-14,5625.8837890625
2024-03-15,5465.79736328125
2024-03-18,5488.66650390625
2024-03-19,5488.66650390625
2024-03-20,5580.14453125
2024-03-21,5580.14453125
2024-03-22,5603.01416015625
2024-03-25,5717.361328125
2024-03-26,5763.10009765625
2024-03-27,5717.361328125
2024-03-28,5534.4052734375
2024-04-01,5420.05859375
2024-04-02,5191.36376953125
2024-04-03,5145.625
2024-04-04,5214.2333984375
2024-04-05,5168.49462890625
2024-04-16,4894.06103515625
2024-04-17,4848.322265625
2024-04-18,5008.408203125
2024-04-19,4825.453125
2024-04-22,4848.322265625
2024-04-23,4848.322265625
2024-04-24,4779.71435546875
2024-04-25,4711.10546875
2024-04-26,4418.376953125
2024-04-29,4363.490234375
2024-04-30,4519.00244140625
2024-05-02,4354.34228515625
2024-05-03,4345.1943359375
2024-05-06,4381.78564453125
2024-05-07,4272.01220703125
2024-05-08,4281.16015625
2024-05-13,4281.16015625
2024-05-14,4326.89892578125
2024-05-15,4409.22900390625
2024-05-16,4427.5244140625
2024-05-17,4500.70654296875
2024-05-20,4409.22900390625
2024-05-21,4281.16015625
2024-05-22,4317.7509765625
2024-05-27,4162.23876953125
2024-05-28,4143.943359375
2024-05-29,4034.170166015625
2024-05-30,4006.726806640625
2024-05-31,3970.1357421875
2024-06-03,4143.943359375
2024-06-04,4070.76123046875
2024-06-05,4025.0224609375
2024-06-06,4116.5
2024-06-07,3979.28369140625
2024-06-10,4025.0224609375
2024-06-11,3970.1357421875
2024-06-12,3979.28369140625
2024-06-13,3942.692138671875
2024-06-14,3823.771240234375
2024-06-19,3750.5888671875
2024-06-20,3906.101318359375
2024-06-21,4061.61328125
2024-06-24,4025.0224609375
2024-06-25,4006.726806640625
2024-06-26,3997.578857421875
2024-06-27,4079.9091796875
2024-06-28,4207.9775390625
2024-07-01,4235.42138671875
2024-07-02,4180.53466796875
2024-07-03,4207.9775390625
2024-07-04,4381.78564453125
2024-07-05,4390.93359375
2024-07-08,4345.1943359375
2024-07-09,4454.9677734375
2024-07-10,4436.67236328125
2024-07-11,4427.5244140625
2024-07-12,4482.4111328125
2024-07-15,4409.22900390625
2024-07-16,4326.89892578125
2024-07-17,4354.34228515625
2024-07-18,4473.263671875
2024-07-19,4482.4111328125
2024-07-22,4491.55908203125
2024-07-23,4381.78564453125
2024-07-24,4372.6376953125
2024-07-25,4299.45556640625
2024-07-26,4354.34228515625
2024-07-29,4372.6376953125
2024-07-30,4272.01220703125
2024-07-31,4272.01220703125
2024-08-01,4345.1943359375
2024-08-02,4308.603515625
2024-08-05,4143.943359375
2024-08-06,4207.9775390625
2024-08-07,4226.2734375
2024-08-08,4262.8642578125
2024-08-09,4272.01220703125
2024-08-12,4281.16015625
2024-08-13,4317.7509765625
2024-08-14,4409.22900390625
2024-08-15,4418.376953125
2024-08-16,4418.376953125
2024-08-19,4409.22900390625
2024-08-20,4528.150390625
2024-08-21,4665.36669921875
2024-08-22,4619.6279296875
2024-08-23,4711.10546875
2024-08-26,4848.322265625
2024-08-27,4733.97509765625
2024-08-28,4711.10546875
2024-08-29,4688.236328125
2024-08-30,4711.10546875
2024-09-02,4733.97509765625
2024-09-03,4733.97509765625
2024-09-04,4665.36669921875
2024-09-05,4711.10546875
2024-09-06,4779.71435546875
2024-09-09,4733.97509765625
2024-09-10,4802.58349609375
2024-09-11,4733.97509765625
2024-09-12,4733.97509765625
2024-09-13,4848.322265625
2024-09-17,4848.322265625
2024-09-18,4894.06103515625
2024-09-19,4939.7998046875
2024-09-20,4916.9306640625
2024-09-23,5031.27783203125
2024-09-24,5054.1474609375
2024-09-25,4871.19189453125
2024-09-26,4619.6279296875
2024-09-27,4665.36669921875
2024-09-30,4528.150390625
2024-10-01,4642.4970703125
2024-10-02,4519.00244140625
2024-10-03,4500.70654296875
2024-10-04,4445.81982421875
2024-10-07,4409.22900390625
2024-10-08,4573.88916015625
2024-10-09,4509.8544921875
2024-10-10,4445.81982421875
2024-10-11,4482.4111328125
2024-10-14,4482.4111328125
2024-10-15,4500.70654296875
2024-10-16,4528.150390625
2024-10-17,4555.59326171875
2024-10-18,4546.4453125
2024-10-21,4564.7412109375
2024-10-22,4482.4111328125
2024-10-23,4445.81982421875
2024-10-24,4409.22900390625
2024-10-25,4363.490234375
2024-10-28,4354.34228515625
2024-10-29,4299.45556640625
2024-10-30,4308.603515625
2024-10-31,4390.93359375
2024-11-01,4299.45556640625
2024-11-04,4317.7509765625
2024-11-05,4308.603515625
2024-11-06,4207.9775390625
2024-11-07,4162.23876953125
2024-11-08,4134.7958984375
2024-11-11,4079.9091796875
2024-11-12,4116.5
2024-11-13,4189.6826171875
2024-11-14,4116.5
2024-11-15,4089.056884765625
2024-11-18,3979.28369140625
2024-11-19,3988.430908203125
2024-11-20,3960.98779296875
2024-11-21,3887.805419921875
2024-11-22,4025.0224609375
2024-11-25,4089.056884765625
2024-11-26,4025.0224609375
2024-11-28,3960.98779296875
2024-11-29,3887.805419921875
2024-12-02,3814.623291015625
2024-12-03,3878.657958984375
2024-12-04,3979.28369140625
2024-12-05,3896.953369140625
2024-12-06,3942.692138671875
2024-12-09,4015.87451171875
2024-12-10,3988.430908203125
2024-12-11,4006.726806640625
2024-12-12,3896.953369140625
2024-12-13,3814.623291015625
2024-12-16,3887.805419921875
2024-12-17,3796.327880859375
